free_space_ratio,service_size_ratio,cached_in_L1,cached_in_L2,cached_in_L3,service_charm,service_request_frequency,es_request_frequency,es_cache_miss_rate,least_freq_index,is_ugent,action
0.3459375,0.15528125,False,True,False,4.33,83.33333333333333,243.90243902439025,0.2,2,False,PRESERVE
0.3459375,0.159828125,False,True,False,4.63,1250.0,243.90243902439025,0.2,3,False,PRESERVE
0.4834296875,0.054125,False,True,False,2.5,0,0.001,1.0,0,False,DELETE
0.5375546875,0.0631640625,False,True,False,3.59159830869705,0,0.001,1.0,1,False,PRESERVE
0.5375546875,0.0660859375,False,True,False,2.76,0,0.001,1.0,2,False,PRESERVE
0.5375546875,0.072609375,False,True,False,2.82,0,0.001,1.0,3,False,PRESERVE
0.5375546875,0.0723828125,False,True,False,2.51,0,0.001,1.0,4,False,PRESERVE
0.5375546875,0.0761640625,False,True,False,2.06,0,0.001,1.0,5,False,PRESERVE
0.5375546875,0.0560390625,False,True,False,2.8,0.001,0.001,1.0,6,False,PRESERVE
0.325625,0.35471875,False,True,False,2.79,0,74.62686567164178,0.6,0,False,PRESERVE
0.325625,0.31965625,False,True,False,4.63,1250.0,74.62686567164178,0.6,1,False,PRESERVE
0.461,0.056,False,True,False,3.22,0,0.001,1.0,0,False,PRESERVE
0.461,0.0631640625,False,True,False,3.59159830869705,0,0.001,1.0,1,False,PRESERVE
0.461,0.0660859375,False,True,False,2.76,0,0.001,1.0,2,False,PRESERVE
0.461,0.072609375,False,True,False,2.82,0,0.001,1.0,3,False,PRESERVE
0.461,0.0723828125,False,True,False,2.51,0,0.001,1.0,4,False,PRESERVE
0.461,0.0761640625,False,True,False,2.06,0,0.001,1.0,5,False,DELETE
0.5371640625,0.0560390625,False,True,False,2.8,0.001,0.001,1.0,6,False,PRESERVE
0.4581015625,0.056,False,True,False,3.22,0,0.001,1.0,0,False,PRESERVE
0.4581015625,0.0631640625,False,True,False,3.59159830869705,0,0.001,1.0,1,False,PRESERVE
0.4581015625,0.0660859375,False,True,False,2.76,0,0.001,1.0,2,False,PRESERVE
0.4581015625,0.072609375,False,True,False,2.82,0,0.001,1.0,3,False,PRESERVE
0.4581015625,0.0723828125,False,True,False,2.51,0,0.001,1.0,4,False,PRESERVE
0.4581015625,0.0765546875,False,True,False,2.47,0,0.001,1.0,5,False,PRESERVE
0.4581015625,0.0790625,False,True,False,2.48,0,0.001,1.0,6,False,PRESERVE
0.4581015625,0.0560390625,False,True,False,2.8,0.001,0.001,1.0,7,False,PRESERVE
0.3778046875,0.056,False,True,False,3.22,0,0.001,1.0,0,False,PRESERVE
0.3778046875,0.0631640625,False,True,False,3.59159830869705,0,0.001,1.0,1,False,PRESERVE
0.3778046875,0.0660859375,False,True,False,2.76,0,0.001,1.0,2,False,PRESERVE
0.3778046875,0.072609375,False,True,False,2.82,0,0.001,1.0,3,False,PRESERVE
0.3778046875,0.0723828125,False,True,False,2.51,0,0.001,1.0,4,False,PRESERVE
0.3778046875,0.0765546875,False,True,False,2.47,0,0.001,1.0,5,False,PRESERVE
0.3778046875,0.0790625,False,True,False,2.48,0,0.001,1.0,6,False,PRESERVE
0.3778046875,0.080296875,False,True,False,2.59,0,0.001,1.0,7,False,PRESERVE
0.3778046875,0.0560390625,False,True,False,2.8,0.001,0.001,1.0,8,False,PRESERVE
0.2971640625,0.056,False,True,False,3.22,0,0.001,1.0,0,False,PRESERVE
0.2971640625,0.0631640625,False,True,False,3.59159830869705,0,0.001,1.0,1,False,PRESERVE
0.2971640625,0.0660859375,False,True,False,2.76,0,0.001,1.0,2,False,DELETE
0.36325,0.0723828125,False,True,False,2.51,0,0.001,1.0,3,False,DELETE
0.4356328125,0.0790625,False,True,False,2.48,0,0.001,1.0,4,False,PRESERVE
0.4356328125,0.080296875,False,True,False,2.59,0,0.001,1.0,5,False,PRESERVE
0.4356328125,0.080640625,False,True,False,2.31,0,0.001,1.0,6,False,PRESERVE
0.4356328125,0.0560390625,False,True,False,2.8,0.001,0.001,1.0,7,False,PRESERVE
0.353171875,0.056,False,True,False,3.22,0,0.001,1.0,0,False,PRESERVE
0.353171875,0.0631640625,False,True,False,3.59159830869705,0,0.001,1.0,1,False,DELETE
0.4163359375,0.0765546875,False,True,False,2.47,0,0.001,1.0,2,False,PRESERVE
0.4163359375,0.0790625,False,True,False,2.48,0,0.001,1.0,3,False,PRESERVE
0.4163359375,0.080296875,False,True,False,2.59,0,0.001,1.0,4,False,PRESERVE
