free_space_ratio,service_size_ratio,cached_in_L1,cached_in_L2,cached_in_L3,service_charm,service_request_frequency,es_request_frequency,es_cache_miss_rate,least_freq_index,is_ugent,action
0.753953125,0.066484375,False,True,False,3.27,1666.6666666666667,344.82758620689657,0.7,2,False,PRESERVE
0.7568203125,0.05065625,False,True,False,2.64,0.0,312.5,0.6,0,False,PRESERVE
0.7568203125,0.0306875,False,True,False,2.28,0.0,312.5,0.6,1,False,PRESERVE
0.7568203125,0.05416796875,False,True,False,3.24,0.0,312.5,0.6,2,False,PRESERVE
0.7568203125,0.03473828125,False,True,False,3.32,0.0,312.5,0.6,3,False,PRESERVE
0.7568203125,0.0369609375,False,True,False,3.31,714.2857142857143,312.5,0.6,4,False,PRESERVE
0.7568203125,0.03596875,False,True,False,6.977143748517045,3333.333333333333,312.5,0.6,5,False,PRESERVE
0.954616,0.010913,False,False,True,2.51,0.0,1428.571428571429,0.3,0,False,PRESERVE
0.954616,0.011567,False,False,True,2.28,0.0,1428.571428571429,0.3,1,False,PRESERVE
0.954616,0.013442,False,False,True,2.46,0.0,1428.571428571429,0.3,2,False,PRESERVE
0.954616,0.009462,False,False,True,3.31,714.2857142857143,1428.571428571429,0.3,3,False,PRESERVE
0.7568203125,0.05065625,False,True,False,2.64,0.0,1111.111111111111,0.3,0,False,PRESERVE
0.7568203125,0.0306875,False,True,False,2.28,0.0,1111.111111111111,0.3,1,False,PRESERVE
0.7568203125,0.05416796875,False,True,False,3.24,0.0,1111.111111111111,0.3,2,False,PRESERVE
0.7568203125,0.03473828125,False,True,False,3.32,0.0,1111.111111111111,0.3,3,False,PRESERVE
0.7568203125,0.0369609375,False,True,False,3.31,714.2857142857143,1111.111111111111,0.3,4,False,PRESERVE
0.7568203125,0.03596875,False,True,False,6.977143748517045,3333.333333333333,1111.111111111111,0.3,5,False,PRESERVE
0.945408,0.010913,False,False,True,2.51,0.0,1428.571428571429,0.3,0,False,PRESERVE
0.945408,0.011567,False,False,True,2.28,0.0,1428.571428571429,0.3,1,False,PRESERVE
0.945408,0.013442,False,False,True,2.46,0.0,1428.571428571429,0.3,2,False,PRESERVE
0.945408,0.009462,False,False,True,3.31,714.2857142857143,1428.571428571429,0.3,3,False,PRESERVE
0.945408,0.009208,False,False,True,6.977143748517045,3333.333333333333,1428.571428571429,0.3,4,False,PRESERVE
0.945408,0.010913,False,False,True,2.51,0.0,1000.0,0.3,0,False,PRESERVE
0.945408,0.011567,False,False,True,2.28,0.0,1000.0,0.3,1,False,PRESERVE
0.945408,0.013442,False,False,True,2.46,0.0,1000.0,0.3,2,False,PRESERVE
0.945408,0.009462,False,False,True,3.31,714.2857142857143,1000.0,0.3,3,False,PRESERVE
0.945408,0.009208,False,False,True,6.977143748517045,2500.0,1000.0,0.3,4,False,PRESERVE
0.1926796875,0.0783046875,False,True,False,2.735083396026,0.0,277.77777777777777,0.5,0,False,PRESERVE
0.1926796875,0.065015625,False,True,False,2.35,0.0,277.77777777777777,0.5,1,False,PRESERVE
0.1926796875,0.096703125,False,True,False,2.75,0.0,277.77777777777777,0.5,2,False,PRESERVE
0.1926796875,0.0905390625,False,True,False,2.24,0.0,277.77777777777777,0.5,3,False,PRESERVE
0.1926796875,0.08721875,False,True,False,2.88,0.0,277.77777777777777,0.5,4,False,PRESERVE
0.1926796875,0.078765625,False,True,False,2.32,0.0,277.77777777777777,0.5,5,False,PRESERVE
0.1926796875,0.09109375,False,True,False,2.63,0.001,277.77777777777777,0.5,6,False,PRESERVE
0.1926796875,0.0792734375,False,True,False,2.76,0.001,277.77777777777777,0.5,7,False,PRESERVE
0.1926796875,0.073921875,False,True,False,3.31,714.2857142857143,277.77777777777777,0.5,8,False,PRESERVE
0.1926796875,0.066484375,False,True,False,3.27,1666.6666666666667,277.77777777777777,0.5,9,False,PRESERVE
0.1207421875,0.0783046875,False,True,False,2.735083396026,0.0,526.3157894736842,0.1,0,False,PRESERVE
0.1207421875,0.065015625,False,True,False,2.35,0.0,526.3157894736842,0.1,1,False,PRESERVE
0.1207421875,0.096703125,False,True,False,2.75,0.0,526.3157894736842,0.1,2,False,PRESERVE
0.1207421875,0.0905390625,False,True,False,2.24,0.0,526.3157894736842,0.1,3,False,PRESERVE
0.1207421875,0.08721875,False,True,False,2.88,0.0,526.3157894736842,0.1,4,False,PRESERVE
0.1207421875,0.078765625,False,True,False,2.32,0.0,526.3157894736842,0.1,5,False,PRESERVE
0.1207421875,0.09109375,False,True,False,2.63,0.001,526.3157894736842,0.1,6,False,PRESERVE
0.1207421875,0.0792734375,False,True,False,2.76,0.001,526.3157894736842,0.1,7,False,PRESERVE
0.1207421875,0.073921875,False,True,False,3.31,714.2857142857143,526.3157894736842,0.1,8,False,PRESERVE
0.1207421875,0.066484375,False,True,False,3.27,1666.6666666666667,526.3157894736842,0.1,9,False,PRESERVE
0.1207421875,0.0719375,False,True,False,6.977143748517045,2000.0,526.3157894736842,0.1,10,False,PRESERVE
0.520359375,0.063046875,False,True,False,2.62,0.0,125.0,0.4,0,False,PRESERVE
0.520359375,0.1405625,False,True,False,2.23,0.0,125.0,0.4,1,False,PRESERVE
0.520359375,0.1430625,False,True,False,2.82,0.0,125.0,0.4,2,False,PRESERVE
0.520359375,0.13296875,False,True,False,3.27,1666.6666666666667,125.0,0.4,3,False,PRESERVE
0.33578125,0.36853125,False,True,False,2.6778983903742457,0.0,49.38271604938272,1.0,0,False,PRESERVE
0.33578125,0.2956875,False,True,False,3.31,714.2857142857143,49.38271604938272,1.0,1,False,PRESERVE
0.7568203125,0.05065625,False,True,False,2.64,0.0,666.6666666666666,0.4,0,False,PRESERVE
0.7568203125,0.0306875,False,True,False,2.28,0.0,666.6666666666666,0.4,1,False,PRESERVE
0.7568203125,0.05416796875,False,True,False,3.24,0.0,666.6666666666666,0.4,2,False,PRESERVE
0.7568203125,0.03473828125,False,True,False,3.32,0.0,666.6666666666666,0.4,3,False,PRESERVE
0.7568203125,0.0369609375,False,True,False,3.31,714.2857142857143,666.6666666666666,0.4,4,False,PRESERVE
0.7568203125,0.03596875,False,True,False,6.977143748517045,2000.0,666.6666666666666,0.4,5,False,PRESERVE
0.71598828125,0.05065625,False,True,False,2.64,0.0,666.6666666666666,0.4,0,False,PRESERVE
0.71598828125,0.0306875,False,True,False,2.28,0.0,666.6666666666666,0.4,1,False,PRESERVE
0.71598828125,0.05416796875,False,True,False,3.24,0.0,666.6666666666666,0.4,2,False,PRESERVE
0.71598828125,0.03473828125,False,True,False,3.32,0.0,666.6666666666666,0.4,3,False,PRESERVE
0.71598828125,0.0369609375,False,True,False,3.31,714.2857142857143,666.6666666666666,0.4,4,False,PRESERVE
