es_load,free_storage_size_ratio_L1,free_storage_size_ratio_L2,free_storage_size_ratio_L3,can_L1_fit,can_L2_fit,can_L3_fit,service_size,estimated_fetch_time,is_popular,charm,service_request_frequency,nearby_servers_count,cached_in_nearby_servers,es_request_frequency,action
0.08152173913043478,0.2355,0.20850390625,1.0,False,True,True,9.066,0.04252874521035814,False,11.481506612607907,3333.3333333333335,1,False,1666.6666666666667,L2
0.025157232704402517,0.0085,0.07815625,0.9897885714285715,False,False,True,7.43,0.20971713114042836,False,11.65047481098747,3333.3333333333335,1,False,57.80346820809248,L3
0.025157232704402517,0.0085,0.07815625,0.9791742857142857,False,False,True,7.43,0.20971713114042836,False,11.65047481098747,3333.3333333333335,1,False,57.80346820809248,L3
0.05844155844155844,0.0106875,0.47911328125,1.0,False,True,True,7.43,0.08333032540576181,False,11.65047481098747,3333.3333333333335,0,False,714.2857142857143,L2
0.078125,0.61775,0.20930078125,1.0,False,True,True,7.43,0.08147163221156993,False,11.65047481098747,3333.3333333333335,2,False,1000.0,L2
0.025157232704402517,0.0085,0.07815625,0.9791742857142857,False,False,True,7.43,0.20971713114042836,False,11.65047481098747,3333.3333333333335,1,False,57.80346820809248,L3
0.05844155844155844,0.0106875,0.45008984375,1.0,False,True,True,7.43,0.08333032540576181,False,11.65047481098747,2500.0,0,False,714.2857142857143,L2
0.078125,0.61775,0.18027734375,1.0,False,True,True,7.43,0.08147163221156993,False,11.65047481098747,2500.0,2,False,1666.6666666666667,L2
0.078125,0.61775,0.216515625,1.0,False,True,True,7.43,0.08147163221156993,False,11.65047481098747,2500.0,2,False,1666.6666666666667,L2
0.08695652173913043,0.2355,0.20850390625,1.0,False,True,True,7.43,0.04864976498281127,False,11.65047481098747,2500.0,1,True,909.090909090909,L2
0.05194805194805195,0.0106875,0.45008984375,1.0,False,True,True,7.43,0.09374661608148205,False,11.65047481098747,2500.0,0,False,714.2857142857143,L2
0.08152173913043478,0.2355,0.17948046875,1.0,False,True,True,7.43,0.05189308264833202,False,11.65047481098747,2000.0,1,True,833.3333333333334,L2
0.0106951871657754,0.04775,0.01078125,0.9006166666666666,False,False,True,7.43,0.41170509397677574,False,11.65047481098747,2000.0,0,False,71.42857142857143,L3
0.016666666666666666,0.04425,0.5148515625,1.0,False,True,True,7.43,0.5161820112696932,False,11.65047481098747,2000.0,2,True,33.67003367003367,L2
0.024242424242424242,0.0129375,0.050625,0.942972,False,False,True,7.43,0.08174305638626757,False,11.65047481098747,3333.3333333333335,2,True,153.84615384615387,L3
0.0625,0.61775,0.216515625,1.0,False,True,True,12.984,0.05827693963069591,False,10.669722023730817,0,2,False,769.2307692307693,L2
0.025157232704402517,0.0085,0.07815625,0.9791742857142857,False,False,True,12.984,0.12000911001027284,False,10.669722023730817,25.0,1,False,68.4931506849315,L3
0.025157232704402517,0.0085,0.07815625,0.9606257142857143,False,False,True,12.984,0.12000911001027284,False,10.669722023730817,25.0,1,False,68.4931506849315,L3
0.025157232704402517,0.0085,0.07815625,0.9606257142857143,False,False,True,12.626,0.12341187108929057,False,11.03710904037888,0,1,False,71.42857142857143,L3
0.05194805194805195,0.0106875,0.45008984375,1.0,False,True,True,12.984,0.05364582235716355,False,10.669722023730817,2500.0,0,False,555.5555555555555,L2
0.05194805194805195,0.0106875,0.39937109375,1.0,False,True,True,12.984,0.05364582235716355,False,10.669722023730817,5000.0,0,False,500.0,L2
0.08152173913043478,0.2355,0.17948046875,1.0,False,True,True,12.984,0.029695440856215873,False,10.669722023730817,5000.0,1,True,909.090909090909,L2
0.07608695652173914,0.2355,0.1600703125,1.0,False,True,True,12.984,0.03181654377451701,False,10.669722023730817,5000.0,1,True,909.090909090909,L2
0.07608695652173914,0.2355,0.202796875,1.0,False,True,True,12.984,0.03181654377451701,False,10.669722023730817,5000.0,1,True,909.090909090909,L2
0.025,0.04425,0.4568046875,1.0,False,True,True,12.984,0.1969209459711348,False,10.669722023730817,5000.0,2,True,149.25373134328356,L2
0.08152173913043478,0.2355,0.202796875,1.0,False,True,True,12.984,0.029695440856215873,False,10.669722023730817,3333.3333333333335,1,True,909.090909090909,L2
0.0106951871657754,0.04775,0.01078125,0.87585,False,False,True,12.984,0.2355952594152375,False,10.669722023730817,3333.3333333333335,0,False,72.992700729927,L3
0.06521739130434782,0.2355,0.202796875,1.0,False,True,True,12.984,0.03711930107026984,False,10.669722023730817,3333.3333333333335,1,True,909.090909090909,L2
0.078125,0.61775,0.165796875,1.0,False,True,True,12.626,0.0479434680288266,False,11.03710904037888,106.06060606060606,2,False,1000.0,L2
0.06770833333333333,0.61775,0.1164765625,1.0,False,True,True,12.626,0.05531938618710761,False,11.03710904037888,134.32835820895522,2,False,1000.0,L2
0.07608695652173914,0.2355,0.202796875,1.0,False,True,True,12.626,0.03271867609443441,False,11.03710904037888,3333.3333333333335,1,True,769.2307692307693,L2
0.06521739130434782,0.2355,0.1534765625,1.0,False,True,True,12.626,0.03817178877684014,False,11.03710904037888,3333.3333333333335,1,True,769.2307692307693,L2
0.05844155844155844,0.0106875,0.39937109375,1.0,False,True,True,12.626,0.04903724994177176,False,11.03710904037888,3333.3333333333335,0,False,416.6666666666667,L2
0.05194805194805195,0.0106875,0.35005078125,1.0,False,True,True,12.626,0.055166906184493235,False,11.03710904037888,2500.0,0,False,416.6666666666667,L2
0.07065217391304347,0.2355,0.1534765625,1.0,False,True,True,12.626,0.03523549733246782,False,11.03710904037888,2500.0,1,True,1250.0,L2
0.05194805194805195,0.0106875,0.35005078125,1.0,False,True,True,12.626,0.055166906184493235,False,11.03710904037888,2500.0,0,False,416.6666666666667,L2
0.07608695652173914,0.2355,0.1534765625,1.0,False,True,True,12.626,0.03271867609443441,False,11.03710904037888,2500.0,1,True,1666.6666666666667,L2
0.07608695652173914,0.2355,0.188890625,1.0,False,True,True,12.626,0.03271867609443441,False,11.03710904037888,2500.0,1,True,1666.6666666666667,L2
0.025,0.04425,0.3553671875,1.0,False,True,True,12.626,0.20250447984232647,False,11.03710904037888,2500.0,2,True,217.3913043478261,L2
0.0106951871657754,0.04775,0.01078125,0.83257,False,False,True,12.626,0.24227537210893743,False,11.03710904037888,1250.0,0,False,67.56756756756756,L3
0.07608695652173914,0.2355,0.188890625,1.0,False,True,True,9.066,0.04556651272538372,False,11.38521681660058,500.0,1,False,625.0,L2
0.030303030303030304,0.0129375,0.050625,0.935542,False,False,True,12.984,0.037421497778802715,False,10.669722023730817,120.48192771084338,2,True,185.18518518518516,L3
0.024242424242424242,0.0129375,0.050625,0.922558,False,False,True,12.626,0.0481031925352422,False,11.03710904037888,333.3333333333333,2,True,149.25373134328356,L3
0.07608695652173914,0.2355,0.19012890625,1.0,False,True,True,10.315,0.04004905519809295,False,11.847032870422463,0,1,False,1428.5714285714287,L2
0.078125,0.61775,0.1164765625,1.0,False,True,True,10.315,0.05868484995947306,False,11.847032870422463,280.0,2,False,833.3333333333334,L2
0.0106951871657754,0.04775,0.01078125,0.7904833333333333,False,False,True,10.315,0.29655539003853065,False,11.847032870422463,280.0,0,False,63.69426751592356,L3
0.06770833333333333,0.61775,0.07618359375,1.0,False,True,True,10.315,0.06771328841477661,False,11.847032870422463,307.69230769230774,2,False,833.3333333333334,L2
0.05844155844155844,0.0106875,0.35005078125,1.0,False,True,True,10.315,0.060023685677635503,False,11.847032870422463,321.42857142857144,0,False,555.5555555555555,L2
0.025,0.04425,0.2567265625,1.0,False,True,True,10.315,0.24787412142406343,False,11.847032870422463,1250.0,2,True,175.43859649122805,L2
0.024242424242424242,0.0129375,0.050625,0.909932,False,False,True,10.315,0.05888035956858633,False,11.847032870422463,1000.0,2,True,144.92753623188406,L3
0.0625,0.61775,0.10520703125,1.0,False,True,True,7.43,0.10183954026446242,False,11.8425898869561,400.0,2,True,500.0,L2
0.07291666666666667,0.61775,0.07618359375,1.0,False,True,True,12.17,0.05329271868751889,False,10.110858808020572,0,2,False,714.2857142857143,L2
0.05844155844155844,0.0106875,0.3097578125,1.0,False,True,True,12.17,0.050874635806475776,False,10.110858808020572,280.0,0,False,500.0,L2
0.05194805194805195,0.0106875,0.26221875,1.0,False,True,True,12.17,0.057233965282285255,False,10.110858808020572,280.0,0,False,500.0,L2
0.05844155844155844,0.0106875,0.26221875,1.0,False,True,True,12.17,0.050874635806475776,False,10.110858808020572,909.090909090909,0,False,555.5555555555555,L2
0.03333333333333333,0.04425,0.176140625,1.0,False,True,True,12.17,0.15756911847714958,False,10.110858808020572,909.090909090909,2,True,125.0,L2
0.07065217391304347,0.2355,0.1498359375,1.0,False,True,True,12.17,0.03655574275429242,False,10.110858808020572,1111.111111111111,1,False,909.090909090909,L2
0.0106951871657754,0.04775,0.01078125,0.7561,False,False,True,12.17,0.2513532332167168,False,10.110858808020572,434.7826086956522,0,False,69.44444444444444,L3
0.030303030303030304,0.0129375,0.050625,0.899617,False,False,True,12.17,0.03992446402300529,False,10.110858808020572,526.3157894736842,2,True,131.57894736842104,L3
0.05844155844155844,0.0106875,0.26221875,1.0,False,True,True,10.292,0.060157823335096214,False,10.074817236298461,0,0,False,434.7826086956522,L2
0.09239130434782608,0.2355,0.102296875,1.0,False,True,True,10.292,0.03305528029284083,False,10.074817236298461,225.80645161290323,1,False,1428.5714285714287,L2
0.025,0.04425,0.178859375,1.0,False,True,True,10.292,0.24842805698496057,False,10.074817236298461,225.80645161290323,2,False,156.25,L2
0.078125,0.61775,0.02864453125,1.0,False,False,True,10.292,0.0588159956599266,False,10.074817236298461,281.25,2,True,1250.0,L3
0.07291666666666667,0.61775,0.02864453125,0.989708,False,False,True,10.292,0.06301713820706421,False,10.074817236298461,281.25,2,True,1250.0,L3
0.07065217391304347,0.2355,0.0911171875,1.0,False,True,True,10.292,0.04322613576756109,False,10.074817236298461,281.25,1,False,1428.5714285714287,L2
